type,policy_logps,reference_logps,rewards,lengths
rejected,-184.26632690429688,-118.91168212890625,-6.535464763641357,41
chosen,-121.8426513671875,-90.50959014892578,-3.1333062648773193,-134
rejected,-110.27919006347656,-65.74629211425781,-4.453289985656738,-158
chosen,-70.17683410644531,-56.752532958984375,-1.3424301147460938,-105
rejected,-206.38311767578125,-167.81494140625,-3.8568177223205566,-44
chosen,-125.09892272949219,-69.19340515136719,-5.590551853179932,-228
rejected,-98.73637390136719,-73.3814926147461,-2.5354881286621094,-217
chosen,-140.11151123046875,-129.47640991210938,-1.0635101795196533,105
rejected,-124.80331420898438,-64.69261169433594,-6.011070251464844,24
chosen,-210.6319580078125,-163.45774841308594,-4.717421054840088,53
rejected,-89.5909652709961,-28.45869255065918,-6.113227367401123,2
chosen,-173.72198486328125,-132.99508666992188,-4.072690010070801,33
rejected,-273.1669616699219,-234.07521057128906,-3.909175157546997,109
chosen,-101.55169677734375,-49.347049713134766,-5.220464706420898,-204
rejected,-157.79476928710938,-128.4318389892578,-2.936293125152588,-211
chosen,-22.885387420654297,-14.985235214233398,-0.7900152206420898,-236
rejected,-33.929718017578125,-8.192440032958984,-2.57372784614563,-252
chosen,-107.1410903930664,-90.8059310913086,-1.6335159540176392,-256
rejected,-59.06429672241211,-38.90693664550781,-2.0157361030578613,-321
chosen,-189.97171020507812,-119.47834014892578,-7.049336910247803,-91
rejected,-150.35617065429688,-69.71967315673828,-8.063650131225586,-107
chosen,-183.3972625732422,-150.680908203125,-3.2716355323791504,10
rejected,-109.14180755615234,-55.31714630126953,-5.3824663162231445,-32
chosen,-78.11962890625,-19.660436630249023,-5.845919132232666,-90
rejected,-160.68011474609375,-98.43443298339844,-6.2245683670043945,-59
chosen,-206.05538940429688,-188.22189331054688,-1.783349633216858,77
rejected,-343.1097412109375,-327.1131286621094,-1.5996612310409546,174
chosen,-145.4762420654297,-104.2208251953125,-4.125541687011719,-45
rejected,-93.9351577758789,-42.084922790527344,-5.185023784637451,-78
chosen,-196.7041473388672,-138.17498779296875,-5.852916240692139,-179
rejected,-260.8285217285156,-218.42921447753906,-4.239930629730225,-124
chosen,-56.623626708984375,-31.44527244567871,-2.5178353786468506,-148
rejected,-153.2023468017578,-104.97309112548828,-4.822925567626953,-113
chosen,-125.22508239746094,-108.2508773803711,-1.6974204778671265,-170
rejected,-181.93106079101562,-156.73968505859375,-2.5191376209259033,-132
chosen,-31.965682983398438,-19.90154266357422,-1.2064141035079956,-27
rejected,-57.677764892578125,-40.595516204833984,-1.708224892616272,-22
chosen,-94.34478759765625,-46.09571838378906,-4.824906826019287,-158
rejected,-93.29220581054688,-23.340137481689453,-6.9952073097229,-159
chosen,-136.2033233642578,-118.30126953125,-1.7902053594589233,-33
rejected,-94.53396606445312,-61.36931228637695,-3.316465377807617,-59
chosen,-55.040557861328125,-26.13595199584961,-2.890460729598999,-112
rejected,-129.3623809814453,-121.66049194335938,-0.7701889276504517,-46
chosen,-229.50103759765625,-195.60629272460938,-3.389474630355835,43
rejected,-116.76200103759766,-65.87649536132812,-5.088550567626953,-38
chosen,-149.69720458984375,-144.69915771484375,-0.49980470538139343,85
rejected,-264.5019836425781,-241.4688720703125,-2.3033111095428467,132
chosen,-492.7267761230469,-431.6224060058594,-6.110436916351318,226
rejected,-408.08062744140625,-353.4693603515625,-5.461126804351807,172
chosen,-37.357887268066406,-9.572495460510254,-2.7785394191741943,-105
rejected,-138.18865966796875,-75.61082458496094,-6.25778341293335,-72
chosen,-60.2347412109375,-32.32390213012695,-2.791084051132202,-262
rejected,-95.83038330078125,-60.77240753173828,-3.5057976245880127,-254
chosen,-119.56181335449219,-97.22200012207031,-2.2339813709259033,-105
rejected,-179.1980438232422,-152.51412963867188,-2.668391466140747,-81
chosen,-164.86672973632812,-120.51960754394531,-4.4347124099731445,-239
rejected,-80.85513305664062,-42.78894805908203,-3.8066184520721436,-280
chosen,-57.80113220214844,-20.697416305541992,-3.710371494293213,-159
rejected,-101.51838684082031,-61.27503967285156,-4.024334907531738,-142
chosen,-98.58291625976562,-61.33892822265625,-3.7243988513946533,-45
rejected,-188.64108276367188,-131.07545471191406,-5.75656270980835,-23
chosen,-160.23358154296875,-122.83435821533203,-3.739922285079956,-80
rejected,-137.1732940673828,-86.20964050292969,-5.096365451812744,-97
chosen,-74.39523315429688,-33.78496551513672,-4.0610270500183105,-209
rejected,-86.0072021484375,-60.444007873535156,-2.55631947517395,-203
chosen,-272.71136474609375,-234.569091796875,-3.814227342605591,92
rejected,-591.5771484375,-527.8682861328125,-6.370886325836182,232
chosen,-112.40310668945312,-93.39674377441406,-1.9006363153457642,55
rejected,-145.18185424804688,-132.98681640625,-1.2195037603378296,78
chosen,-125.2375717163086,-70.90792846679688,-5.432964324951172,-35
rejected,-122.97611236572266,-48.21147918701172,-7.476463317871094,-64
chosen,-58.71656799316406,-35.65789031982422,-2.305867910385132,-152
rejected,-93.57331085205078,-82.568115234375,-1.1005195379257202,-115
chosen,-239.2342987060547,-225.5784454345703,-1.3655853271484375,122
rejected,-76.07867431640625,-46.448577880859375,-2.9630095958709717,5
chosen,-33.626686096191406,-14.192437171936035,-1.9434250593185425,-18
rejected,-142.43411254882812,-79.40606689453125,-6.302804470062256,17
chosen,-55.924285888671875,-30.574737548828125,-2.534954786300659,-93
rejected,-47.50192642211914,-16.673568725585938,-3.0828359127044678,-104
chosen,-363.8719787597656,-319.09527587890625,-4.477670192718506,19
rejected,-132.65931701660156,-102.9437255859375,-2.9715592861175537,-107
chosen,-54.82748031616211,-16.791465759277344,-3.8036015033721924,-45
rejected,-91.92567443847656,-52.10691833496094,-3.9818756580352783,-26
chosen,-95.54586029052734,-83.95376586914062,-1.1592094898223877,-277
rejected,-96.44119262695312,-83.78643798828125,-1.2654755115509033,-271
chosen,-241.95460510253906,-213.9521484375,-2.800245761871338,90
rejected,-287.8793640136719,-247.13905334472656,-4.074031352996826,130
chosen,-107.83883666992188,-78.29975891113281,-2.9539077281951904,-288
rejected,-68.57086181640625,-27.163928985595703,-4.140693187713623,-323
chosen,-29.010175704956055,-24.266206741333008,-0.4743969142436981,-87
rejected,-39.8236198425293,-26.586509704589844,-1.3237110376358032,-87
chosen,-92.72335815429688,-57.40101623535156,-3.5322341918945312,-177
rejected,-135.65792846679688,-82.81690979003906,-5.284101963043213,-148
chosen,-264.7281799316406,-237.5569610595703,-2.7171218395233154,2
rejected,-81.35368347167969,-45.6766357421875,-3.567704916000366,-100
chosen,-34.757259368896484,-14.908052444458008,-1.9849207401275635,-154
rejected,-36.075347900390625,-11.86729907989502,-2.420804977416992,-154
chosen,-344.92718505859375,-315.90045166015625,-2.9026734828948975,101
rejected,-193.2815399169922,-172.28814697265625,-2.099339246749878,-21
chosen,-244.11534118652344,-206.32838439941406,-3.778695821762085,8
rejected,-69.36592102050781,-31.00412940979004,-3.836179494857788,-49
chosen,-190.43582153320312,-153.15643310546875,-3.7279388904571533,-4
rejected,-99.76683044433594,-54.97834777832031,-4.478848457336426,-86
chosen,-61.40361022949219,-43.37610626220703,-1.8027504682540894,-29
rejected,-42.90220642089844,-16.833332061767578,-2.6068875789642334,-43
chosen,-79.0659408569336,-59.16930389404297,-1.9896637201309204,-40
rejected,-98.841796875,-54.72698211669922,-4.4114813804626465,-47
chosen,-125.90821075439453,-100.02564239501953,-2.5882568359375,-338
rejected,-70.94279479980469,-14.915492057800293,-5.6027302742004395,-385
chosen,-184.8808135986328,-131.2261199951172,-5.365469455718994,-189
rejected,-457.384765625,-428.104248046875,-2.928051710128784,-2
chosen,-113.84774780273438,-98.49624633789062,-1.535150170326233,-185
rejected,-114.01192474365234,-96.09850311279297,-1.7913421392440796,-195
chosen,-38.8441162109375,-16.981122970581055,-2.1862993240356445,-48
rejected,-111.24676513671875,-60.750526428222656,-5.049623966217041,-32
chosen,-149.4956817626953,-121.52861022949219,-2.7967071533203125,-241
rejected,-163.43353271484375,-124.4444580078125,-3.898907423019409,-248
chosen,-177.96531677246094,-156.39012145996094,-2.157519578933716,-130
rejected,-280.640869140625,-229.79818725585938,-5.084268093109131,-118
chosen,-282.9863586425781,-249.4093475341797,-3.357701063156128,111
rejected,-197.41455078125,-148.2755126953125,-4.913903713226318,61
chosen,-285.8638916015625,-238.72108459472656,-4.714280605316162,-213
rejected,-104.30992126464844,-62.51439666748047,-4.1795525550842285,-297
chosen,-160.04318237304688,-133.5885009765625,-2.645468235015869,-38
rejected,-248.4014434814453,-199.57330322265625,-4.882813930511475,-16
chosen,-150.79049682617188,-121.28118896484375,-2.9509308338165283,-16
rejected,-139.49664306640625,-116.48606872558594,-2.3010575771331787,-8
chosen,-120.10066986083984,-76.46492767333984,-4.363574504852295,-229
rejected,-65.05812072753906,-37.67729187011719,-2.7380828857421875,-239
chosen,-124.08194732666016,-107.8304214477539,-1.625152587890625,-70
rejected,-156.2764129638672,-109.5953598022461,-4.668105602264404,-73
chosen,-35.37345504760742,-14.843509674072266,-2.0529944896698,-14
rejected,-77.30003356933594,-55.69969177246094,-2.1600341796875,13
chosen,-60.747737884521484,-38.8060417175293,-2.194169759750366,-143
rejected,-187.07789611816406,-141.6949920654297,-4.538290500640869,-61
chosen,-56.12349319458008,-7.722078800201416,-4.840141296386719,-9
rejected,-47.75751495361328,-11.604639053344727,-3.6152877807617188,-9
chosen,-270.1463623046875,-231.09762573242188,-3.9048736095428467,-24
rejected,-353.2461242675781,-321.4301452636719,-3.181597948074341,71
chosen,-100.23928833007812,-74.56768798828125,-2.567160129547119,-150
rejected,-123.21170806884766,-96.09051513671875,-2.7121193408966064,-122
chosen,-67.1685791015625,-54.399749755859375,-1.2768830060958862,-78
rejected,-150.35678100585938,-116.92095184326172,-3.34358286857605,-39
chosen,-97.7047348022461,-85.55520629882812,-1.214952826499939,-274
rejected,-35.00912094116211,-20.99510955810547,-1.401401162147522,-304
chosen,-76.27066802978516,-41.76868438720703,-3.4501984119415283,-46
rejected,-81.47761535644531,-66.69432830810547,-1.4783287048339844,-20
chosen,-464.9356384277344,-426.8473815917969,-3.808825731277466,234
rejected,-148.33570861816406,-91.80755615234375,-5.652815341949463,34
chosen,-62.53458786010742,-37.38340377807617,-2.515118360519409,-180
rejected,-95.34408569335938,-67.27271270751953,-2.8071372509002686,-168
chosen,-76.24276733398438,-42.20097351074219,-3.404179334640503,-146
rejected,-159.59999084472656,-130.2405242919922,-2.9359467029571533,-84
chosen,-184.0305938720703,-161.27328491210938,-2.275730848312378,12
rejected,-267.6119079589844,-228.207275390625,-3.9404633045196533,45
chosen,-163.64707946777344,-116.78759765625,-4.685948371887207,28
rejected,-97.48184204101562,-67.21410369873047,-3.0267739295959473,5
chosen,-446.2104187011719,-412.21746826171875,-3.3992950916290283,88
rejected,-152.50335693359375,-102.35362243652344,-5.0149736404418945,-81
chosen,-136.0029754638672,-81.41863250732422,-5.458434581756592,9
rejected,-470.67950439453125,-418.85308837890625,-5.182641506195068,157
chosen,-158.25267028808594,-142.09352111816406,-1.6159149408340454,-173
rejected,-239.90719604492188,-213.814697265625,-2.6092498302459717,-127
chosen,-80.74573516845703,-41.673683166503906,-3.90720534324646,-219
rejected,-108.96649169921875,-62.483036041259766,-4.648345470428467,-217
chosen,-105.5606918334961,-67.53927612304688,-3.8021416664123535,-156
rejected,-115.40725708007812,-51.50571823120117,-6.390153884887695,-156
chosen,-170.11874389648438,-145.15707397460938,-2.496166944503784,-107
rejected,-238.2412109375,-205.11073303222656,-3.3130478858947754,-84
chosen,-113.22845458984375,-71.42349243164062,-4.1804962158203125,-70
rejected,-60.29428482055664,-14.460063934326172,-4.5834221839904785,-50
chosen,-196.29510498046875,-130.79415893554688,-6.5500946044921875,-166
rejected,-156.20558166503906,-119.26334381103516,-3.6942238807678223,-147
chosen,-216.2275848388672,-196.71188354492188,-1.9515701532363892,81
rejected,-86.00160217285156,-33.3277587890625,-5.2673845291137695,4
chosen,-63.016822814941406,-28.56802749633789,-3.4448795318603516,-66
rejected,-53.682151794433594,-35.23479461669922,-1.8447357416152954,-51
chosen,-311.6541442871094,-265.08538818359375,-4.6568756103515625,45
rejected,-235.90792846679688,-189.28445434570312,-4.662347316741943,42
chosen,-69.7669677734375,-57.94410705566406,-1.1822861433029175,-125
rejected,-57.726463317871094,-16.729320526123047,-4.099714279174805,-151
chosen,-62.869571685791016,-15.163272857666016,-4.7706298828125,-14
rejected,-55.32493591308594,-20.972705841064453,-3.43522310256958,-10
chosen,-616.5150146484375,-564.685302734375,-5.182971477508545,0
rejected,-504.2364807128906,-464.521240234375,-3.9715240001678467,0
chosen,-154.29002380371094,-123.37464141845703,-3.091538190841675,-189
rejected,-355.94500732421875,-301.0516357421875,-5.48933744430542,-78
chosen,-83.2418212890625,-56.88440704345703,-2.6357414722442627,16
rejected,-38.36994171142578,-11.857583045959473,-2.651236057281494,-4
chosen,-198.67877197265625,-168.16650390625,-3.051226854324341,82
rejected,-73.64044952392578,-9.050148010253906,-6.4590301513671875,-12
chosen,-57.688804626464844,-43.27696228027344,-1.4411842823028564,-34
rejected,-79.1001968383789,-40.59674835205078,-3.8503448963165283,-34
chosen,-211.029296875,-162.73397827148438,-4.829532146453857,-211
rejected,-41.03776550292969,-20.095247268676758,-2.094251871109009,-283
chosen,-75.7066421508789,-24.914844512939453,-5.079179763793945,-39
rejected,-70.8812484741211,-14.415641784667969,-5.6465606689453125,-46
chosen,-116.0564193725586,-83.1859130859375,-3.287050724029541,-44
rejected,-73.27191925048828,-38.46211242675781,-3.480980634689331,-64
chosen,-84.3824462890625,-58.63304901123047,-2.574939727783203,-39
rejected,-95.69239807128906,-83.95185852050781,-1.1740540266036987,-27
chosen,-295.5863037109375,-261.177490234375,-3.4408814907073975,10
rejected,-181.31182861328125,-145.91220092773438,-3.5399627685546875,-45
chosen,-25.850322723388672,-3.336721658706665,-2.2513601779937744,-97
rejected,-128.36260986328125,-69.38542938232422,-5.8977179527282715,-72
chosen,-21.737686157226562,-3.9135591983795166,-1.7824127674102783,-251
rejected,-111.10420227050781,-49.02081298828125,-6.208339214324951,-234
chosen,-91.55149841308594,-54.790863037109375,-3.6760635375976562,-62
rejected,-104.48204803466797,-67.69230651855469,-3.678974151611328,-56
chosen,-129.888671875,-101.62689208984375,-2.8261780738830566,-3
rejected,-115.29680633544922,-69.343994140625,-4.59528112411499,-34
chosen,-50.22557830810547,-26.911828994750977,-2.3313748836517334,13
rejected,-66.26630401611328,-19.466928482055664,-4.679937839508057,0
chosen,-92.60908508300781,-61.867645263671875,-3.074144124984741,-91
rejected,-242.71229553222656,-223.422607421875,-1.9289687871932983,-28
chosen,-26.78995132446289,-9.786277770996094,-1.7003673315048218,-33
rejected,-76.43113708496094,-25.828279495239258,-5.060286045074463,-31
chosen,-272.5878601074219,-232.12887573242188,-4.0458984375,-113
rejected,-279.37115478515625,-224.23614501953125,-5.513501167297363,-151
chosen,-419.7393798828125,-386.7010498046875,-3.3038330078125,-4
rejected,-354.540771484375,-311.7872314453125,-4.275353908538818,-87
chosen,-175.9359893798828,-116.98725128173828,-5.894874095916748,5
rejected,-339.62554931640625,-292.08782958984375,-4.753772258758545,88
chosen,-214.580322265625,-159.3746795654297,-5.520564556121826,27
rejected,-77.77388000488281,-14.56927490234375,-6.320460796356201,-55
chosen,-145.946044921875,-125.84503173828125,-2.010101318359375,-47
rejected,-364.29888916015625,-328.0263977050781,-3.627249240875244,38
chosen,-83.74485778808594,-26.827373504638672,-5.69174861907959,-77
rejected,-200.02992248535156,-138.38916015625,-6.164076328277588,-27
chosen,-142.12351989746094,-141.91275024414062,-0.02107696607708931,65
rejected,-138.5596923828125,-124.78985595703125,-1.376983642578125,44
chosen,-42.241004943847656,-25.049022674560547,-1.719198226928711,-61
rejected,-118.13667297363281,-93.16570281982422,-2.4970970153808594,-38
chosen,-72.15876770019531,-58.18955612182617,-1.396921157836914,-112
rejected,-256.1551513671875,-211.962158203125,-4.419299602508545,-43
chosen,-84.72959899902344,-58.31858444213867,-2.641101598739624,14
rejected,-93.35684204101562,-76.98373413085938,-1.6373108625411987,24
chosen,-130.30892944335938,-96.73468017578125,-3.3574249744415283,-56
rejected,-117.72225189208984,-55.326873779296875,-6.239537715911865,-87
chosen,-501.0992126464844,-456.1771240234375,-4.492208957672119,-76
rejected,-848.512939453125,-783.8902587890625,-6.462268352508545,0
chosen,-91.09613037109375,-66.41507720947266,-2.4681053161621094,-109
rejected,-65.79436492919922,-27.591737747192383,-3.820262908935547,-123
chosen,-173.052490234375,-131.54107666015625,-4.15114164352417,55
rejected,-75.76854705810547,-25.217451095581055,-5.05510950088501,-2
chosen,-74.32069396972656,-48.35346221923828,-2.5967233180999756,-110
rejected,-77.40840148925781,-30.374879837036133,-4.703352451324463,-111
chosen,-234.62191772460938,-209.65301513671875,-2.4968903064727783,98
rejected,-60.56540298461914,-19.225643157958984,-4.133975982666016,4
chosen,-540.52490234375,-523.788330078125,-1.6736572980880737,216
rejected,-296.89544677734375,-259.78131103515625,-3.711413621902466,112
chosen,-125.1524658203125,-49.58940887451172,-7.556305885314941,-203
rejected,-196.37728881835938,-117.44630432128906,-7.8930983543396,-159
chosen,-139.67503356933594,-97.85433197021484,-4.182070255279541,22
rejected,-173.52432250976562,-96.1649398803711,-7.735938549041748,24
chosen,-143.27676391601562,-88.96776580810547,-5.4309000968933105,-25
rejected,-72.81825256347656,-23.769285202026367,-4.9048967361450195,-56
chosen,-52.14926528930664,-9.738475799560547,-4.241078853607178,-18
rejected,-316.17413330078125,-241.38540649414062,-7.478872776031494,83
chosen,-41.98952102661133,-27.148624420166016,-1.484089732170105,-78
rejected,-231.17660522460938,-219.52288818359375,-1.1653717756271362,5
chosen,-77.34751892089844,-38.84259033203125,-3.8504929542541504,7
rejected,-129.48287963867188,-82.97129821777344,-4.651158332824707,31
chosen,-72.06532287597656,-52.62919616699219,-1.9436126947402954,8
rejected,-80.60090637207031,-50.08885192871094,-3.0512053966522217,-3
chosen,-449.4150085449219,-400.20452880859375,-4.921048164367676,153
rejected,-201.06405639648438,-151.33795166015625,-4.9726104736328125,13
chosen,-383.44085693359375,-332.0355224609375,-5.140533447265625,119
rejected,-185.4771270751953,-147.3645782470703,-3.8112549781799316,41
chosen,-70.09320068359375,-11.912900924682617,-5.818029880523682,-88
rejected,-249.29989624023438,-219.3318634033203,-2.9968032836914062,18
chosen,-640.4375610351562,-588.3741455078125,-5.206341743469238,236
rejected,-181.65440368652344,-134.59242248535156,-4.706198215484619,38
chosen,-119.0474853515625,-77.7288818359375,-4.131860256195068,-162
rejected,-275.9337158203125,-232.80050659179688,-4.313321113586426,-89
chosen,-204.28582763671875,-181.8987579345703,-2.2387070655822754,-76
rejected,-227.71966552734375,-205.1576385498047,-2.2562026977539062,-59
chosen,-238.27066040039062,-203.55792236328125,-3.471273899078369,106
rejected,-127.56820678710938,-72.9271011352539,-5.464110851287842,34
chosen,-78.1661376953125,-44.248680114746094,-3.3917458057403564,-98
rejected,-231.647705078125,-161.85704040527344,-6.979066371917725,-26
chosen,-66.74336242675781,-34.570682525634766,-3.2172679901123047,-17
rejected,-246.42449951171875,-169.5584716796875,-7.68660306930542,58
chosen,-180.0328826904297,-144.41607666015625,-3.561680555343628,-155
rejected,-235.22329711914062,-187.9197540283203,-4.730354309082031,-124
chosen,-65.84262084960938,-39.68947219848633,-2.6153149604797363,-51
rejected,-140.5010528564453,-89.01593017578125,-5.148512363433838,-12
chosen,-58.24428939819336,-44.65587615966797,-1.3588413000106812,-190
rejected,-50.609947204589844,-9.546165466308594,-4.106378078460693,-218
chosen,-113.3238296508789,-101.51640319824219,-1.180742621421814,-134
rejected,-46.951988220214844,-18.893943786621094,-2.805804491043091,-193
chosen,-89.94551086425781,-55.92073059082031,-3.402477979660034,-306
rejected,-194.7701416015625,-152.6813201904297,-4.2088823318481445,-262
chosen,-199.8800506591797,-171.66749572753906,-2.8212554454803467,-178
rejected,-609.79248046875,-564.944580078125,-4.484790325164795,-32
chosen,-38.65751647949219,-18.286460876464844,-2.0371055603027344,-185
rejected,-112.91110229492188,-68.91377258300781,-4.399733066558838,-162
chosen,-200.4742889404297,-139.68569946289062,-6.078858852386475,-176
rejected,-522.8028564453125,-469.448974609375,-5.33538818359375,-6
chosen,-419.95062255859375,-369.677978515625,-5.027264595031738,170
rejected,-783.3285522460938,-665.8270874023438,-11.750146865844727,165
chosen,-68.46443176269531,-31.780593872070312,-3.668383836746216,-157
rejected,-43.36866760253906,-18.212032318115234,-2.5156636238098145,-162
chosen,-109.57231140136719,-87.84478759765625,-2.1727523803710938,-7
rejected,-42.79651641845703,-27.020566940307617,-1.5775949954986572,-38
chosen,-212.60134887695312,-189.55398559570312,-2.304736375808716,-157
rejected,-175.7261199951172,-166.84530639648438,-0.8880813717842102,-171
chosen,-103.89924621582031,-73.77962493896484,-3.0119621753692627,-29
rejected,-117.1426773071289,-81.74076843261719,-3.5401909351348877,-22
chosen,-448.27685546875,-396.853515625,-5.142333984375,163
rejected,-196.2173309326172,-134.12319946289062,-6.209413051605225,73
chosen,-45.55938720703125,-20.944377899169922,-2.461500883102417,3
rejected,-65.20271301269531,-46.06924057006836,-1.9133472442626953,14
chosen,-99.30146026611328,-79.92618560791016,-1.9375275373458862,-112
rejected,-88.7445068359375,-56.687889099121094,-3.2056617736816406,-116
chosen,-182.75747680664062,-155.4226531982422,-2.7334823608398438,129
rejected,-138.12887573242188,-88.7537841796875,-4.937509059906006,15
chosen,-286.2156982421875,-242.46566772460938,-4.375003337860107,190
rejected,-213.83819580078125,-189.62493896484375,-2.42132568359375,132
chosen,-188.35641479492188,-160.49374389648438,-2.786267042160034,60
rejected,-183.37567138671875,-151.4696502685547,-3.1906020641326904,59
chosen,-209.7633514404297,-183.36920166015625,-2.6394150257110596,76
rejected,-217.02178955078125,-174.34158325195312,-4.2680206298828125,46
chosen,-95.19181823730469,-64.23194885253906,-3.09598708152771,-121
rejected,-109.3081283569336,-64.33654022216797,-4.497159004211426,-131
chosen,-115.1447982788086,-96.68765258789062,-1.8457145690917969,-102
rejected,-102.87283325195312,-62.725311279296875,-4.014752388000488,-128
chosen,-260.451416015625,-221.5462646484375,-3.890515089035034,-178
rejected,-161.8307342529297,-118.69947814941406,-4.3131256103515625,-206
chosen,-391.41357421875,-358.7813415527344,-3.26322340965271,227
rejected,-474.0787353515625,-416.75274658203125,-5.732598781585693,227
chosen,-134.985107421875,-125.06159973144531,-0.9923507571220398,-103
rejected,-111.59861755371094,-96.58084869384766,-1.501776933670044,-81
chosen,-99.17842864990234,-56.863380432128906,-4.231504917144775,2
rejected,-149.46788024902344,-115.73609924316406,-3.373178243637085,37
chosen,-582.138671875,-528.92822265625,-5.321044921875,148
rejected,-183.8624725341797,-152.8623504638672,-3.1000123023986816,-26
chosen,-87.67022705078125,-75.30325317382812,-1.2366974353790283,-275
rejected,-62.86215591430664,-15.009342193603516,-4.785281658172607,-317
chosen,-261.45086669921875,-230.50921630859375,-3.094165086746216,-186
rejected,-209.5901336669922,-180.57223510742188,-2.901789903640747,-229
chosen,-211.63438415527344,-185.18072509765625,-2.6453659534454346,-199
rejected,-66.42913818359375,-50.4381103515625,-1.5991028547286987,-280
chosen,-78.72120666503906,-37.83274459838867,-4.088846206665039,-1
rejected,-67.81907653808594,-43.249210357666016,-2.456986665725708,12
chosen,-305.87646484375,-276.62249755859375,-2.925396680831909,-95
rejected,-251.65966796875,-225.21551513671875,-2.6444153785705566,-147
chosen,-157.45367431640625,-114.28205871582031,-4.317161560058594,34
rejected,-152.71328735351562,-125.88558959960938,-2.682769775390625,34
chosen,-61.02084732055664,-42.34261703491211,-1.8678230047225952,4
rejected,-27.497241973876953,-6.845990180969238,-2.0651252269744873,-13
chosen,-58.99923324584961,-37.33890151977539,-2.1660332679748535,-261
rejected,-12.98694133758545,-13.180938720703125,0.01939973793923855,-263
chosen,-214.50514221191406,-187.99545288085938,-2.6509690284729004,-106
rejected,-176.58395385742188,-160.66754150390625,-1.5916413068771362,-125
chosen,-99.47756958007812,-77.36836242675781,-2.210920810699463,-39
rejected,-1050.66162109375,-963.1708984375,-8.749072074890137,355
chosen,-155.06088256835938,-119.80728149414062,-3.525360107421875,-69
rejected,-205.02252197265625,-179.97048950195312,-2.5052032470703125,-58
chosen,-244.53549194335938,-212.89794921875,-3.1637542247772217,35
rejected,-84.57749938964844,-18.015024185180664,-6.656247615814209,-79
chosen,-118.73542785644531,-85.44771575927734,-3.3287713527679443,-72
rejected,-34.220458984375,-11.175262451171875,-2.3045196533203125,-109
chosen,-607.356201171875,-506.39019775390625,-10.096600532531738,229
rejected,-624.3040771484375,-526.025634765625,-9.827844619750977,226
chosen,-85.57839965820312,-69.19790649414062,-1.6380493640899658,-201
rejected,-53.30634307861328,-10.361391067504883,-4.294495582580566,-239
chosen,-88.9031982421875,-49.66783905029297,-3.9235360622406006,-182
rejected,-67.76092529296875,-33.981117248535156,-3.377980947494507,-187
chosen,-85.90441131591797,-56.06364059448242,-2.984077215194702,-88
rejected,-81.86817932128906,-39.40857696533203,-4.245960235595703,-92
chosen,-71.9724349975586,-47.32854461669922,-2.4643890857696533,-198
rejected,-155.6105499267578,-111.48725891113281,-4.412329196929932,-176
chosen,-320.99066162109375,-270.808349609375,-5.018231391906738,-200
rejected,-150.73867797851562,-97.47139739990234,-5.326728343963623,-264
chosen,-131.91403198242188,-116.58100891113281,-1.5333023071289062,-99
rejected,-225.68418884277344,-199.01419067382812,-2.6669998168945312,-30
chosen,-278.76690673828125,-251.41729736328125,-2.7349610328674316,35
rejected,-81.34928894042969,-35.571632385253906,-4.577765941619873,-81
chosen,-52.814422607421875,-18.944387435913086,-3.3870034217834473,-58
rejected,-186.1805419921875,-120.046142578125,-6.613440036773682,-14
chosen,-145.9386444091797,-87.72274017333984,-5.821590423583984,-227
rejected,-181.81137084960938,-140.681640625,-4.112973213195801,-187
chosen,-43.32006072998047,-20.926864624023438,-2.2393195629119873,-87
rejected,-49.189056396484375,-31.116317749023438,-1.8072738647460938,-77
chosen,-292.0776062011719,-268.2728271484375,-2.3804779052734375,126
rejected,-181.35572814941406,-140.65646362304688,-4.069926738739014,49
chosen,-158.4024658203125,-135.31190490722656,-2.309056043624878,-70
rejected,-189.19183349609375,-153.62783813476562,-3.5563995838165283,-49
chosen,-25.0125732421875,-12.133377075195312,-1.2879196405410767,0
rejected,-27.802894592285156,-5.243413925170898,-2.255948066711426,-7
chosen,-92.81433868408203,-26.478116989135742,-6.633622169494629,3
rejected,-123.95855712890625,-67.29789733886719,-5.6660661697387695,17
chosen,-372.52398681640625,-327.05572509765625,-4.546826362609863,-107
rejected,-598.837646484375,-555.3306884765625,-4.350696086883545,-12
chosen,-48.96422576904297,-9.679651260375977,-3.928457736968994,-68
rejected,-78.683349609375,-13.059235572814941,-6.562411785125732,-69
chosen,-177.88800048828125,-152.39892578125,-2.548907518386841,53
rejected,-81.9910888671875,-24.380245208740234,-5.76108455657959,-4
chosen,-52.59181213378906,-20.70391082763672,-3.1887900829315186,-68
rejected,-68.9410400390625,-37.41208267211914,-3.15289568901062,-57
chosen,-139.25677490234375,-79.93975067138672,-5.931702613830566,17
rejected,-78.25665283203125,-14.351941108703613,-6.390471458435059,-1
chosen,-160.8548583984375,-125.478515625,-3.5376343727111816,41
rejected,-126.6307373046875,-52.15702819824219,-7.447371006011963,3
chosen,-375.6241455078125,-351.59051513671875,-2.403362989425659,147
rejected,-296.3800048828125,-253.87290954589844,-4.250709533691406,137
chosen,-327.15673828125,-271.675537109375,-5.548120021820068,119
rejected,-104.93788146972656,-81.42427062988281,-2.351361036300659,-92
chosen,-76.44407653808594,-54.131263732910156,-2.231281280517578,-150
rejected,-118.52139282226562,-99.157958984375,-1.9363434314727783,-100
