type,policy_logps,reference_logps,rewards,lengths
chosen,-66.55854797363281,-60.682945251464844,-0.5875602960586548,18
rejected,-7.396943092346191,-10.067660331726074,0.2670717239379883,-11
chosen,-53.59867858886719,-39.59569549560547,-1.4002983570098877,-167
rejected,-151.9651641845703,-140.10963439941406,-1.185552954673767,-125
chosen,-53.1115608215332,-30.114473342895508,-2.299708843231201,-7
rejected,-101.11139678955078,-82.00297546386719,-1.9108421802520752,9
chosen,-38.57487487792969,-31.003049850463867,-0.7571825385093689,-5
rejected,-129.82662963867188,-119.197998046875,-1.0628632307052612,29
chosen,-13.401894569396973,-10.536636352539062,-0.28652581572532654,-69
rejected,-25.399539947509766,-21.796598434448242,-0.3602941632270813,-67
chosen,-79.57440185546875,-75.34269714355469,-0.4231704771518707,-160
rejected,-119.62055969238281,-114.38970184326172,-0.5230857729911804,-128
chosen,-64.96121978759766,-54.241878509521484,-1.0719341039657593,7
rejected,-46.52142333984375,-24.899959564208984,-2.1621463298797607,-6
chosen,-135.03030395507812,-134.0580291748047,-0.09722747653722763,4
rejected,-78.13326263427734,-74.3176040649414,-0.3815658688545227,-26
chosen,-96.55949401855469,-97.01593780517578,0.045644380152225494,-12
rejected,-33.17223358154297,-24.348434448242188,-0.882379949092865,-52
chosen,-32.22837448120117,-14.811365127563477,-1.7417010068893433,-6
rejected,-67.10006713867188,-59.8509521484375,-0.7249115109443665,29
chosen,-36.68019104003906,-34.55996322631836,-0.2120227813720703,-91
rejected,-38.173160552978516,-30.489498138427734,-0.768366277217865,-79
chosen,-259.6408996582031,-244.66448974609375,-1.4976409673690796,-86
rejected,-147.49668884277344,-134.36253356933594,-1.31341552734375,-120
chosen,-264.9117431640625,-260.91455078125,-0.39971923828125,-102
rejected,-68.4056625366211,-63.584739685058594,-0.4820922911167145,-218
chosen,-25.981801986694336,-15.710278511047363,-1.027152419090271,-44
rejected,-23.201480865478516,-18.270000457763672,-0.4931480586528778,-44
chosen,-29.026180267333984,-23.91643524169922,-0.5109745264053345,-88
rejected,-60.47108840942383,-58.194435119628906,-0.22766533493995667,-77
chosen,-54.97772216796875,-45.542930603027344,-0.9434791803359985,-86
rejected,-125.08616638183594,-113.01252746582031,-1.2073639631271362,-56
chosen,-20.748336791992188,-6.700713634490967,-1.4047622680664062,-42
rejected,-83.9393310546875,-76.38447570800781,-0.7554855346679688,-15
chosen,-76.39828491210938,-74.77059173583984,-0.16276931762695312,-169
rejected,-205.28810119628906,-198.41668701171875,-0.6871414184570312,-143
chosen,-507.49517822265625,-494.17999267578125,-1.331518530845642,4
rejected,-321.6375427246094,-297.6362609863281,-2.400128126144409,-105
chosen,-191.55831909179688,-185.94500732421875,-0.5613312125205994,-69
rejected,-167.56092834472656,-162.75326538085938,-0.48076629638671875,-100
chosen,-193.8880157470703,-191.28646850585938,-0.26015472412109375,-191
rejected,-177.46884155273438,-172.10409545898438,-0.5364746451377869,-218
chosen,-247.53456115722656,-240.46327209472656,-0.7071289420127869,-136
rejected,-15.60827922821045,-7.118950843811035,-0.8489328622817993,-250
chosen,-131.0851593017578,-126.43975830078125,-0.4645400941371918,-112
rejected,-279.28839111328125,-269.9884033203125,-0.9299988150596619,-31
chosen,-105.58119201660156,-101.0296630859375,-0.4551528990268707,-38
rejected,-159.85244750976562,-151.43858337402344,-0.8413864374160767,-37
chosen,-9.481006622314453,-9.384085655212402,-0.009692097082734108,-11
rejected,-59.00391387939453,-42.91509246826172,-1.608882188796997,-3
chosen,-132.83282470703125,-126.73917388916016,-0.6093651056289673,-144
rejected,-18.18994903564453,-12.109240531921387,-0.6080708503723145,-125
chosen,-500.7266845703125,-489.6591796875,-1.10675048828125,231
rejected,-496.7758483886719,-477.8039245605469,-1.897192358970642,231
chosen,-60.97579574584961,-51.768035888671875,-0.9207760095596313,15
rejected,-54.964813232421875,-50.1039924621582,-0.4860820770263672,6
chosen,-77.03205871582031,-77.00434875488281,-0.0027709961868822575,-173
rejected,-19.02857208251953,-15.330742835998535,-0.3697829246520996,-217
chosen,-178.61709594726562,-168.7304229736328,-0.9886673092842102,-29
rejected,-511.14801025390625,-491.3619689941406,-1.9786041975021362,-3
chosen,-78.36383056640625,-64.14148712158203,-1.4222344160079956,14
rejected,-33.79527282714844,-19.18880844116211,-1.4606465101242065,-8
chosen,-48.997318267822266,-47.761268615722656,-0.12360496819019318,12
rejected,-123.98056030273438,-112.22918701171875,-1.1751374006271362,31
chosen,-197.46102905273438,-198.36904907226562,0.09080200642347336,6
rejected,-101.98822784423828,-94.84417724609375,-0.7144050598144531,-59
chosen,-379.23736572265625,-378.6521301269531,-0.05852356180548668,168
rejected,-295.5320129394531,-300.29473876953125,0.4762725830078125,133
chosen,-54.45677947998047,-40.102569580078125,-1.4354209899902344,4
rejected,-31.15161895751953,-16.845924377441406,-1.4305695295333862,-5
chosen,-90.33525848388672,-92.42658996582031,0.20913314819335938,39
rejected,-65.43328857421875,-55.276161193847656,-1.0157127380371094,19
chosen,-131.7659912109375,-129.85870361328125,-0.19072876870632172,-163
rejected,-128.0975799560547,-126.87483215332031,-0.12227477878332138,-180
chosen,-150.7083740234375,-144.7935028076172,-0.5914871096611023,-45
rejected,-159.79611206054688,-148.73776245117188,-1.1058349609375,-29
chosen,-95.33216094970703,-91.89806365966797,-0.3434097468852997,-160
rejected,-199.8201904296875,-188.73226928710938,-1.1087921857833862,-116
chosen,-106.91021728515625,-103.94095611572266,-0.2969261109828949,-19
rejected,-26.425052642822266,-10.516717910766602,-1.5908335447311401,-77
chosen,-77.89201354980469,-50.8080940246582,-2.7083919048309326,-167
rejected,-80.16629791259766,-58.938838958740234,-2.122745990753174,-157
chosen,-121.73192596435547,-116.41080474853516,-0.5321121215820312,-127
rejected,-105.28691864013672,-92.02647399902344,-1.3260444402694702,-146
chosen,-25.53972053527832,-21.745922088623047,-0.37937983870506287,-64
rejected,-91.18820190429688,-81.41744995117188,-0.9770752191543579,-41
chosen,-123.56475067138672,-119.42291259765625,-0.4141838252544403,-58
rejected,-185.77670288085938,-180.7474365234375,-0.5029266476631165,-43
chosen,-108.60890197753906,-87.989990234375,-2.0618913173675537,17
rejected,-88.95671081542969,-65.86972045898438,-2.308699131011963,5
chosen,-41.222679138183594,-28.963775634765625,-1.2258903980255127,-9
rejected,-36.26898193359375,-21.99457550048828,-1.4274406433105469,6
chosen,-194.58029174804688,-186.65676879882812,-0.7923523187637329,-29
rejected,-76.6993408203125,-73.45669555664062,-0.3242645263671875,-64
chosen,-45.25416946411133,-46.85105514526367,0.1596885770559311,-121
rejected,-277.0662536621094,-259.7417907714844,-1.732446312904358,-8
chosen,-241.23736572265625,-241.69126892089844,0.04539031907916069,104
rejected,-70.65642547607422,-50.75129699707031,-1.9905128479003906,20
chosen,-67.47706604003906,-53.473594665527344,-1.400347113609314,10
rejected,-137.461181640625,-121.61904907226562,-1.5842132568359375,38
chosen,-74.07923889160156,-66.72187805175781,-0.735736072063446,-243
rejected,-223.87754821777344,-206.42324829101562,-1.7454299926757812,-189
chosen,-106.05781555175781,-100.96882629394531,-0.508898913860321,-104
rejected,-40.52424621582031,-20.359525680541992,-2.016472101211548,-162
chosen,-14.281639099121094,-11.865787506103516,-0.2415851652622223,-52
rejected,-52.268341064453125,-46.71259307861328,-0.5555748343467712,-34
chosen,-160.1603546142578,-148.45663452148438,-1.1703720092773438,34
rejected,-114.2552490234375,-101.37646484375,-1.287878394126892,17
chosen,-93.3977279663086,-85.45965576171875,-0.7938072085380554,40
rejected,-275.5494079589844,-266.7628173828125,-0.8786590695381165,130
chosen,-26.41011619567871,-22.663772583007812,-0.37463435530662537,-169
rejected,-24.448596954345703,-20.238222122192383,-0.421037495136261,-168
chosen,-244.31423950195312,-235.30958557128906,-0.9004654288291931,-96
rejected,-179.3959197998047,-178.10165405273438,-0.12942658364772797,-119
chosen,-149.664794921875,-139.6412811279297,-1.0023514032363892,68
rejected,-121.15807342529297,-110.08137512207031,-1.1076698303222656,39
chosen,-134.47549438476562,-133.16293334960938,-0.131256103515625,44
rejected,-117.24725341796875,-104.50743865966797,-1.2739814519882202,23
chosen,-0.743869960308075,-0.8346278667449951,0.009075790643692017,-248
rejected,-0.743869960308075,-0.8346278667449951,0.009075790643692017,-248
chosen,-97.94381713867188,-88.3282699584961,-0.9615547060966492,29
rejected,-42.507328033447266,-21.745424270629883,-2.07619047164917,-13
chosen,-361.5419006347656,-355.5523986816406,-0.598950207233429,3
rejected,-213.3879852294922,-205.919921875,-0.7468063235282898,-63
chosen,-13.588460922241211,-16.74329948425293,0.31548386812210083,-163
rejected,-0.918958842754364,-1.7632133960723877,0.08442545682191849,-171
chosen,-240.80007934570312,-236.70944213867188,-0.4090637266635895,73
rejected,-65.98805236816406,-59.037322998046875,-0.6950729489326477,11
chosen,-18.340656280517578,-9.931863784790039,-0.8408792614936829,-69
rejected,-38.48432922363281,-32.29676818847656,-0.618756115436554,-59
chosen,-259.9979248046875,-232.17184448242188,-2.7826080322265625,74
rejected,-62.479007720947266,-52.29830551147461,-1.0180702209472656,12
chosen,-105.1169662475586,-92.62166595458984,-1.2495300769805908,-59
rejected,-62.17448043823242,-48.0910758972168,-1.4083404541015625,-64
chosen,-99.5125732421875,-93.10606384277344,-0.6406509280204773,25
rejected,-337.64447021484375,-324.0433349609375,-1.360113501548767,158
chosen,-167.66265869140625,-159.91351318359375,-0.774914562702179,60
rejected,-71.95863342285156,-47.85396957397461,-2.410466432571411,-18
chosen,-394.1994934082031,-385.59765625,-0.8601837158203125,196
rejected,-281.1082763671875,-270.9159851074219,-1.0192291736602783,178
chosen,-79.09352111816406,-78.26671600341797,-0.08268051594495773,41
rejected,-68.56059265136719,-45.1723747253418,-2.3388218879699707,-1
chosen,-75.78319549560547,-67.13388061523438,-0.8649315237998962,8
rejected,-78.17063903808594,-63.60906219482422,-1.4561576843261719,-5
chosen,-343.0531921386719,-335.1900329589844,-0.78631591796875,-86
rejected,-174.76922607421875,-171.67393493652344,-0.3095291256904602,-150
chosen,-90.0116958618164,-88.73169708251953,-0.12799988687038422,-77
rejected,-126.46708679199219,-118.86400604248047,-0.7603080868721008,-54
chosen,-101.88522338867188,-91.6235580444336,-1.026166558265686,30
rejected,-295.982421875,-290.0419921875,-0.594042956829071,177
chosen,-208.00387573242188,-208.74307250976562,0.07391967624425888,-67
rejected,-181.3578338623047,-179.3204345703125,-0.2037399262189865,-79
chosen,-239.79705810546875,-230.7794647216797,-0.9017593264579773,100
rejected,-21.543943405151367,-9.512964248657227,-1.203097939491272,-14
chosen,-167.26571655273438,-159.42498779296875,-0.7840728759765625,58
rejected,-148.59915161132812,-141.06149291992188,-0.753765881061554,43
chosen,-34.20676803588867,-32.73114013671875,-0.14756278693675995,-392
rejected,-29.67402458190918,-23.260513305664062,-0.6413511633872986,-399
chosen,-98.0259780883789,-92.49612426757812,-0.5529853701591492,37
rejected,-11.443182945251465,-10.178054809570312,-0.126512810587883,-3
chosen,-559.778564453125,-552.969482421875,-0.680908203125,22
rejected,-477.3429870605469,-452.7987060546875,-2.454428195953369,30
chosen,-12.734535217285156,-8.904190063476562,-0.38303452730178833,-124
rejected,-130.267333984375,-112.94995880126953,-1.731737494468689,-105
chosen,-49.82264709472656,-45.479434967041016,-0.43432122468948364,-233
rejected,-110.90524291992188,-111.97828674316406,0.10730438679456711,-184
chosen,-37.47519302368164,-27.876121520996094,-0.9599071741104126,-1
rejected,-9.061431884765625,-7.855800628662109,-0.12056312710046768,-9
chosen,-103.04286193847656,-91.99687957763672,-1.1045982837677002,16
rejected,-417.88690185546875,-402.4356689453125,-1.5451233386993408,180
chosen,-34.89238357543945,-26.450010299682617,-0.8442373275756836,-190
rejected,-112.10546875,-97.18778991699219,-1.4917678833007812,-162
chosen,-93.19036865234375,-80.7893295288086,-1.2401039600372314,18
rejected,-43.11080551147461,-32.25291061401367,-1.0857895612716675,-4
chosen,-24.750635147094727,-20.039094924926758,-0.47115403413772583,-6
rejected,-21.614133834838867,-19.390518188476562,-0.22236156463623047,1
chosen,-167.89788818359375,-164.47186279296875,-0.34260255098342896,-96
rejected,-216.0050506591797,-213.23275756835938,-0.27722930908203125,-81
chosen,-74.70994567871094,-69.00060272216797,-0.5709342956542969,-175
rejected,-66.38351440429688,-59.459259033203125,-0.692425549030304,-179
chosen,-24.64179039001465,-16.808977127075195,-0.7832813262939453,-296
rejected,-158.18252563476562,-121.09381103515625,-3.708871603012085,-250
chosen,-152.27964782714844,-150.77841186523438,-0.15012359619140625,66
rejected,-405.02783203125,-390.4691162109375,-1.45587158203125,146
chosen,-25.50366973876953,-21.709699630737305,-0.3793970048427582,-323
rejected,-312.5819091796875,-305.3758544921875,-0.7206054925918579,-187
chosen,-273.65863037109375,-270.61279296875,-0.30458375811576843,-50
rejected,-71.31802368164062,-65.79705810546875,-0.5520965456962585,-133
chosen,-50.12763595581055,-51.663978576660156,0.15363426506519318,-200
rejected,-162.93408203125,-153.4495391845703,-0.9484543204307556,-149
chosen,-507.91339111328125,-482.8360290527344,-2.5077362060546875,175
rejected,-44.3502197265625,-32.758235931396484,-1.1591984033584595,3
chosen,-243.60736083984375,-239.22109985351562,-0.43862611055374146,-123
rejected,-523.64306640625,-512.294921875,-1.1348145008087158,0
chosen,-121.68800354003906,-119.84935760498047,-0.18386459350585938,-129
rejected,-35.69195556640625,-29.82252311706543,-0.5869432687759399,-177
chosen,-97.50077819824219,-92.94579315185547,-0.45549851655960083,-280
rejected,-92.55049133300781,-80.82255554199219,-1.1727936267852783,-293
chosen,-249.9820556640625,-235.96820068359375,-1.4013855457305908,-178
rejected,-101.2600326538086,-96.69330596923828,-0.45667266845703125,-240
chosen,-127.35521697998047,-123.67494201660156,-0.3680275082588196,-44
rejected,-116.18622589111328,-114.07323455810547,-0.2112991362810135,-72
chosen,-506.970458984375,-500.32012939453125,-0.6650329828262329,213
rejected,-190.27276611328125,-166.77426147460938,-2.3498504161834717,71
chosen,-38.50519561767578,-37.96367263793945,-0.05415229871869087,-235
rejected,-422.81524658203125,-391.71923828125,-3.109600782394409,-51
chosen,-218.24073791503906,-200.84335327148438,-1.7397384643554688,98
rejected,-228.91775512695312,-205.67214965820312,-2.3245606422424316,103
chosen,-104.62179565429688,-99.73585510253906,-0.48859405517578125,25
rejected,-50.145240783691406,-31.605243682861328,-1.8539997339248657,3
chosen,-24.127893447875977,-18.725261688232422,-0.5402631759643555,-254
rejected,-50.97949981689453,-44.567100524902344,-0.6412399411201477,-242
chosen,-512.6128540039062,-493.1056213378906,-1.9507232904434204,239
rejected,-474.75860595703125,-471.1820983886719,-0.3576507568359375,241
chosen,-61.815162658691406,-62.55455780029297,0.07393951714038849,-2
rejected,-40.04216766357422,-27.421537399291992,-1.2620630264282227,-24
chosen,-18.274539947509766,-8.310280799865723,-0.9964259266853333,-21
rejected,-19.59848403930664,-10.568766593933105,-0.9029717445373535,-18
chosen,-108.81749725341797,-105.85787963867188,-0.29596176743507385,28
rejected,-26.008872985839844,-18.470815658569336,-0.7538057565689087,-28
chosen,-124.46211242675781,-119.0038070678711,-0.5458305478096008,71
rejected,-500.151123046875,-484.8122253417969,-1.5338897705078125,202
chosen,-31.28016471862793,-18.14330291748047,-1.3136862516403198,-11
rejected,-229.1341094970703,-213.06077575683594,-1.6073334217071533,83
chosen,-95.7911148071289,-87.67385864257812,-0.8117256164550781,-35
rejected,-87.08039855957031,-72.8575668334961,-1.4222831726074219,-37
chosen,-140.23287963867188,-136.94979858398438,-0.32830810546875,-80
rejected,-182.73516845703125,-176.91616821289062,-0.5819000601768494,-66
chosen,-81.60462188720703,-71.90019226074219,-0.9704429507255554,25
rejected,-41.83248519897461,-21.989856719970703,-1.9842628240585327,-7
chosen,-64.04931640625,-56.45162582397461,-0.759769082069397,-24
rejected,-463.2130126953125,-448.57354736328125,-1.4639465808868408,136
chosen,-245.66346740722656,-228.67298889160156,-1.6990479230880737,18
rejected,-163.8822784423828,-148.12876892089844,-1.5753509998321533,-8
chosen,-287.0134582519531,-269.7827453613281,-1.7230713367462158,75
rejected,-153.3501434326172,-152.58802795410156,-0.07621154934167862,71
chosen,-196.79458618164062,-187.66502380371094,-0.9129562377929688,-80
rejected,-83.0899658203125,-71.443115234375,-1.1646851301193237,-115
chosen,-79.4912338256836,-63.384002685546875,-1.6107231378555298,-8
rejected,-130.54345703125,-108.86244201660156,-2.1681015491485596,7
chosen,-184.3629150390625,-179.97093200683594,-0.4391983151435852,-17
rejected,-362.4626770019531,-352.02264404296875,-1.0440033674240112,87
chosen,-124.54176330566406,-121.41178894042969,-0.312997430562973,-198
rejected,-311.0950622558594,-305.0232849121094,-0.607177734375,-60
chosen,-21.86125373840332,-17.376827239990234,-0.448442667722702,-60
rejected,-12.637181282043457,-8.85107421875,-0.3786107003688812,-59
chosen,-89.114501953125,-86.72118377685547,-0.23933182656764984,-81
rejected,-89.34043884277344,-77.5160903930664,-1.1824349164962769,-84
chosen,-105.75434875488281,-100.34864807128906,-0.540570080280304,-88
rejected,-48.57372283935547,-37.94593048095703,-1.0627793073654175,-129
chosen,-35.57424545288086,-22.76618194580078,-1.2808064222335815,-14
rejected,-33.61197280883789,-29.455678939819336,-0.41562938690185547,-17
chosen,-266.19891357421875,-258.8704833984375,-0.7328430414199829,28
rejected,-71.9172592163086,-65.87569427490234,-0.604156494140625,-62
chosen,-28.031391143798828,-23.55988121032715,-0.4471510052680969,-272
rejected,-18.70893669128418,-18.063156127929688,-0.06457805633544922,-274
chosen,-51.908180236816406,-44.37359619140625,-0.7534584403038025,-217
rejected,-69.5018539428711,-63.063148498535156,-0.6438705325126648,-190
chosen,-48.37416076660156,-33.40574645996094,-1.4968414306640625,-251
rejected,-73.44634246826172,-60.833919525146484,-1.2612422704696655,-250
chosen,-0.9474639892578125,-1.3056130409240723,0.035814907401800156,-247
rejected,-61.379398345947266,-30.887666702270508,-3.04917311668396,-224
chosen,-61.240692138671875,-48.418643951416016,-1.2822048664093018,-72
rejected,-173.54367065429688,-155.3469696044922,-1.8196700811386108,-24
chosen,-72.76187896728516,-73.58047485351562,0.08185958862304688,-173
rejected,-122.52678680419922,-113.44412231445312,-0.9082664847373962,-165
chosen,-559.1834106445312,-545.4091186523438,-1.3774292469024658,128
rejected,-172.77490234375,-171.43896484375,-0.13359375298023224,-19
chosen,-443.03857421875,-433.76690673828125,-0.927166759967804,28
rejected,-385.2707824707031,-379.6563720703125,-0.5614410638809204,-17
chosen,-261.4173278808594,-260.07720947265625,-0.13401184976100922,72
rejected,-93.22756958007812,-92.51144409179688,-0.07161255180835724,-20
chosen,-477.80096435546875,-463.72540283203125,-1.407556176185608,202
rejected,-255.43202209472656,-244.1690673828125,-1.1262954473495483,105
chosen,-88.0432357788086,-81.5586929321289,-0.6484543085098267,-229
rejected,-26.356918334960938,-28.842830657958984,0.24859122931957245,-246
chosen,-60.68131637573242,-50.301246643066406,-1.0380070209503174,-21
rejected,-63.710601806640625,-54.58006286621094,-0.9130539298057556,-12
chosen,-99.22777557373047,-92.55288696289062,-0.6674888730049133,-249
rejected,-38.505126953125,-26.334571838378906,-1.2170555591583252,-303
chosen,-32.878482818603516,-24.2289981842041,-0.8649484515190125,-3
rejected,-17.929412841796875,-15.320748329162598,-0.2608664631843567,-7
chosen,-85.72348022460938,-56.96776580810547,-2.8755714893341064,2
rejected,-215.48721313476562,-176.07388305664062,-3.941333055496216,54
chosen,-90.29673767089844,-88.7350082397461,-0.1561729460954666,-78
rejected,-214.11509704589844,-204.54916381835938,-0.9565933346748352,18
chosen,-148.99136352539062,-137.75572204589844,-1.1235641241073608,-35
rejected,-10.778881072998047,-9.054401397705078,-0.17244796454906464,-87
chosen,-37.530235290527344,-40.88948059082031,0.33592453598976135,-55
rejected,-148.45443725585938,-146.80494689941406,-0.16494904458522797,-15
chosen,-13.936386108398438,-10.253654479980469,-0.36827316880226135,-134
rejected,-55.12302017211914,-48.60150146484375,-0.652151882648468,-113
chosen,-59.927764892578125,-55.90888977050781,-0.4018875062465668,-222
rejected,-113.15740966796875,-100.07466125488281,-1.3082748651504517,-191
chosen,-80.74905395507812,-68.8480453491211,-1.190100908279419,41
rejected,-110.59879302978516,-86.74867248535156,-2.385012149810791,20
chosen,-129.28904724121094,-120.29045104980469,-0.899859607219696,-86
rejected,-303.6551818847656,-299.9080810546875,-0.3747100830078125,29
chosen,-30.939533233642578,-13.194732666015625,-1.7744801044464111,-54
rejected,-44.55089569091797,-26.278778076171875,-1.8272117376327515,-38
chosen,-198.2599334716797,-182.1005096435547,-1.615942358970642,74
rejected,-29.382781982421875,-11.324024200439453,-1.8058757781982422,-6
chosen,-57.463661193847656,-56.47221374511719,-0.09914474934339523,-217
rejected,-16.851118087768555,-13.00976848602295,-0.384134978055954,-235
chosen,-49.14249038696289,-24.855186462402344,-2.4287304878234863,-9
rejected,-56.507545471191406,-21.491662979125977,-3.5015885829925537,-2
chosen,-152.1629638671875,-144.03350830078125,-0.812945544719696,-113
rejected,-33.523746490478516,-29.840740203857422,-0.3683006465435028,-37
chosen,-132.9883270263672,-131.74745178222656,-0.12408752739429474,-253
rejected,-109.04560852050781,-98.93549346923828,-1.0110114812850952,-275
chosen,-78.07341003417969,-62.55512237548828,-1.5518287420272827,8
rejected,-84.11395263671875,-64.42044830322266,-1.9693504571914673,16
chosen,-295.41094970703125,-273.9876403808594,-2.1423308849334717,74
rejected,-155.63253784179688,-146.9735870361328,-0.8658950924873352,5
chosen,-119.0928955078125,-116.85100555419922,-0.22418899834156036,-32
rejected,-136.670166015625,-128.31918334960938,-0.8350982666015625,-25
chosen,-121.54765319824219,-107.74374389648438,-1.380391001701355,-33
rejected,-95.55320739746094,-78.9703369140625,-1.6582870483398438,-38
chosen,-703.282470703125,-685.9475708007812,-1.733489990234375,204
rejected,-406.71173095703125,-384.5257263183594,-2.2186005115509033,145
chosen,-132.0757293701172,-131.86016845703125,-0.02155609242618084,-79
rejected,-78.82444763183594,-70.57395935058594,-0.8250488638877869,-125
chosen,-30.37519645690918,-13.681429862976074,-1.6693767309188843,-5
rejected,-53.27265548706055,-35.33794021606445,-1.7934715747833252,5
chosen,-129.24166870117188,-123.4992446899414,-0.5742424130439758,-172
rejected,-68.93484497070312,-69.49165344238281,0.05568084865808487,-191
chosen,-287.08978271484375,-283.6976318359375,-0.33921509981155396,1
rejected,-88.1363296508789,-83.64070892333984,-0.44956207275390625,-78
chosen,-33.95641326904297,-19.48129653930664,-1.4475116729736328,-33
rejected,-54.60118865966797,-43.335262298583984,-1.1265926361083984,-23
chosen,-113.00537109375,-96.87489318847656,-1.6130478382110596,-9
rejected,-159.36056518554688,-147.86524963378906,-1.149531602859497,-11
chosen,-124.4695053100586,-119.3604965209961,-0.5109009146690369,-218
rejected,-154.3477783203125,-152.52340698242188,-0.18243713676929474,-201
chosen,-90.715576171875,-90.83179473876953,0.011621857061982155,-212
rejected,-316.7303466796875,-306.4837646484375,-1.024658203125,-138
chosen,-89.28040313720703,-87.20380401611328,-0.20765991508960724,-114
rejected,-19.910667419433594,-11.602397918701172,-0.8308269381523132,-177
chosen,-25.45627212524414,-26.160049438476562,0.07037772983312607,7
rejected,-41.41310501098633,-38.44331359863281,-0.296979159116745,8
chosen,-20.844417572021484,-17.19978904724121,-0.36446285247802734,-20
rejected,-141.21676635742188,-130.697998046875,-1.0518769025802612,57
chosen,-28.19847869873047,-29.512161254882812,0.1313682645559311,-1
rejected,-37.44371795654297,-28.533414840698242,-0.8910303115844727,-6
chosen,-98.57831573486328,-98.29452514648438,-0.028379058465361595,-72
rejected,-52.3123779296875,-41.389835357666016,-1.0922542810440063,-109
chosen,-142.3383026123047,-130.05711364746094,-1.228118896484375,-181
rejected,-172.352783203125,-163.4661865234375,-0.888659656047821,-137
chosen,-22.324689865112305,-19.191747665405273,-0.3132942318916321,-23
rejected,-20.38902473449707,-13.70456600189209,-0.668445885181427,-28
chosen,-78.2569580078125,-64.631103515625,-1.362585425376892,-43
rejected,-44.625732421875,-46.62425994873047,0.19985274970531464,-48
chosen,-41.93291473388672,-26.14959716796875,-1.5783318281173706,-325
rejected,-39.75718307495117,-33.50408172607422,-0.6253101229667664,-324
chosen,-24.068984985351562,-23.7320556640625,-0.03369293361902237,-232
rejected,-12.822559356689453,-8.36276912689209,-0.4459790289402008,-249
chosen,-58.1240348815918,-54.06085968017578,-0.4063175320625305,-184
rejected,-15.959762573242188,-13.234914779663086,-0.27248477935791016,-201
chosen,-1.8770074844360352,-1.989405870437622,0.011239838786423206,-191
rejected,-40.67241668701172,-27.34813690185547,-1.332427978515625,-186
chosen,-190.27085876464844,-183.28384399414062,-0.6987015008926392,71
rejected,-150.27206420898438,-142.20355224609375,-0.8068512082099915,-2
chosen,-267.1659240722656,-245.7172393798828,-2.1448686122894287,87
rejected,-53.15734100341797,-30.155345916748047,-2.300199508666992,-5
chosen,-195.39266967773438,-183.23370361328125,-1.2158966064453125,-50
rejected,-139.78614807128906,-128.36822509765625,-1.1417922973632812,-74
chosen,-26.507549285888672,-25.046735763549805,-0.1460813581943512,-66
rejected,-73.33021545410156,-69.81764221191406,-0.35125732421875,-45
chosen,-50.00112533569336,-49.042381286621094,-0.09587440639734268,-112
rejected,-128.14532470703125,-118.11895751953125,-1.0026367902755737,-77
chosen,-140.81268310546875,-138.0857391357422,-0.2726944088935852,-65
rejected,-138.80364990234375,-134.25985717773438,-0.45437929034233093,-54
chosen,-102.81590270996094,-97.65876007080078,-0.5157142877578735,-201
rejected,-55.119041442871094,-41.81093215942383,-1.3308109045028687,-242
chosen,-50.24964141845703,-41.53477478027344,-0.8714866638183594,-197
rejected,-87.0418701171875,-85.6675033569336,-0.1374366730451584,-171
chosen,-33.968353271484375,-26.351062774658203,-0.7617290616035461,-26
rejected,-59.888545989990234,-47.786258697509766,-1.2102288007736206,-16
chosen,-33.111061096191406,-24.1908016204834,-0.8920259475708008,-103
rejected,-64.45870971679688,-55.613792419433594,-0.8844917416572571,-98
chosen,-79.56037902832031,-77.36174774169922,-0.2198631316423416,-111
rejected,-116.05076599121094,-112.6148681640625,-0.34358978271484375,-100
chosen,-314.27691650390625,-309.31365966796875,-0.49632570147514343,171
rejected,-229.643798828125,-224.5867156982422,-0.5057083368301392,134
chosen,-101.59783935546875,-101.25363159179688,-0.03442077711224556,54
rejected,-33.136024475097656,-19.840503692626953,-1.3295520544052124,-13
chosen,-31.814544677734375,-26.760395050048828,-0.5054149627685547,-149
rejected,-135.35635375976562,-126.44647216796875,-0.8909881711006165,-108
chosen,-138.86502075195312,-125.26107788085938,-1.3603943586349487,-21
rejected,-93.43754577636719,-83.0850830078125,-1.0352462530136108,-34
chosen,-71.82906341552734,-68.14859008789062,-0.3680473268032074,-78
rejected,-145.3614044189453,-141.85983276367188,-0.3501571714878082,-52
chosen,-21.59406280517578,-10.467291831970215,-1.1126770973205566,-90
rejected,-9.871834754943848,-12.448029518127441,0.2576194703578949,-82
chosen,-25.606910705566406,-21.008895874023438,-0.45980149507522583,-90
rejected,-13.188915252685547,-7.852821350097656,-0.5336093902587891,-98
chosen,-61.1416130065918,-54.634742736816406,-0.650687038898468,-224
rejected,-183.64268493652344,-176.0440673828125,-0.7598617672920227,-161
chosen,-68.59178161621094,-54.43663024902344,-1.4155151844024658,13
rejected,-30.14820671081543,-10.92394733428955,-1.9224258661270142,-15
chosen,-62.59878158569336,-65.98841094970703,0.33896294236183167,-227
rejected,-42.60912322998047,-36.038360595703125,-0.6570762991905212,-237
chosen,-10.437139511108398,-9.234906196594238,-0.12022333592176437,-22
rejected,-46.19413375854492,-40.73381423950195,-0.5460319519042969,3
chosen,-442.263671875,-433.91412353515625,-0.8349548578262329,171
rejected,-117.22697448730469,-113.57766723632812,-0.3649307191371918,39
